REGION_NAME,SYSTEM_ID,SYSTEM_NAME,ABANK_MRID,SBTRN_SUB_KEY,SBTRN_SUB_SECTION_NAME,SBTRN_SUB_ALIASNAME,SBTRN_SUB_TYPE,SBTRN_SUB_KEY,SUB_KEY,SUB_ID,SUB_NUM,SUB_NAME,SUB_LATITUDE,SUB_LONGITUDE,SUB_TYPE,SUB_PARENT_KEY,CIRCUIT_KEY,CIRCUIT_NAME,CIRCUIT_KV
RURALS,31,EAGLE MOUNTAIN,B1C74AB01D59D8C0E053A040810A12E1,ABK_2220_5040,,EAGLE MOUNTAIN,A-BANK,ABK_2220_5040,SUB_1714_8210,1714,8210,OLIVE LAKE,33.611227,-114.550753,D -- DISTRIBUTION,SUB_2190_8113,CKT_4199_04703,DATE,12
SAN JOAQUIN,29,SPRINGVILLE,B1C83FDA093395B9E053A140810ACB23,ABK_306_5034,,SPRINGVILLE,A-BANK,ABK_306_5034,SUB_583_5323,583,5323,PORTERVILLE,36.067252,-119.034706,S -- SUB-TRANSMISSION,,CKT_310_03583,CLAMPETT,12
METRO EAST,20,MESA,B1C74AB01D64D8C0E053A040810A12E1,ABK_284_5012,,MESA,A-BANK,ABK_284_5012,SUB_414_5141,414,5141,ROSEMEAD,34.0922,-118.082677,S -- SUB-TRANSMISSION,,CKT_2968_07180,GERONA,16
ORANGE,52,BARRE,B1C83FDA0C2795B9E053A140810ACB23,ABK_365_5081,SEC_C,BARRE,A-BANK,ABK_365_5081,SUB_921_5807,921,5807,BOLSA,33.730555,-118.033353,S -- SUB-TRANSMISSION,,CKT_1662_16485,SKIFF,12
RURALS,64,INYO SCE,B1C74AB01D49D8C0E053A040810A12E1,ABK_1615_8015,,INYO SCE,A-BANK,ABK_1615_8015,SUB_200_2557,200,2557,CASA DIABLO,37.649073,-118.916732,D -- DISTRIBUTION,,CKT_1603_18874,VULCAN,33
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_1777_8024,1777,8024,ALESSANDRO,33.901994,-117.218897,D -- DISTRIBUTION,,CKT_3348_08257,HEACOCK,12
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_458_5192,458,5192,LARK ELLEN,34.087033,-117.926356,S -- SUB-TRANSMISSION,,CKT_2272_05677,ELEANOR,12
RURALS,64,INYO SCE,B1C74AB01D49D8C0E053A040810A12E1,ABK_1615_8015,,INYO SCE,A-BANK,ABK_1615_8015,SUB_208_2598,208,2598,MT. TOM,37.349776,-118.465442,D -- DISTRIBUTION,SUB_187_2556,CKT_2772_03314,BIRCHIM,12
METRO EAST,19,EAGLE ROCK,B1C74AB01D63D8C0E053A040810A12E1,ABK_283_5011,,EAGLE ROCK,A-BANK,ABK_283_5011,SUB_473_5208,473,5208,FAIRFAX,34.089985,-118.360851,S -- SUB-TRANSMISSION,,CKT_2520_06868,FULLER,16
SAN JOAQUIN,30,VESTAL,B1C74AB01D6CD8C0E053A040810A12E1,ABK_308_5035,,VESTAL,A-BANK,ABK_308_5035,SUB_612_5353,612,5353,WELDON,35.66663,-118.262907,S -- SUB-TRANSMISSION,,CKT_2600_02855,CANEBRAKE,12
RURALS,66,VICTOR,B1C74AB01D4BD8C0E053A040810A12E1,ABK_1622_8049,,VICTOR,A-BANK,ABK_1622_8049,SUB_1628_8013,1628,8013,APPLE VALLEY,34.449098,-117.224026,D -- DISTRIBUTION,,CKT_4835_16761,SPEAR,12
ORANGE,57,ELLIS,B1C83FDA0C2695B9E053A140810ACB23,ABK_376_5086,SEC_A,ELLIS,A-BANK,ABK_376_5086,SUB_919_5805,919,5805,BAYSIDE,33.65697,-117.907051,S -- SUB-TRANSMISSION,,CKT_148_19725,YELLOWTAIL,12
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_489_5222,489,5222,OLYMPIC,34.05966,-118.389546,D -- DISTRIBUTION,SUB_462_5201,CKT_1770_16570,SMITHWOOD,4
ORANGE,24,JOHANNA,B3C018FE52F0775BE053A040810A3360,ABK_2231_5085,SEC_A,JOHANNA,A-BANK,ABK_2231_5085,SUB_294_5085,294,5085,JOHANNA,33.713589,-117.851731,T -- TRANSMISSION,,CKT_2902_06285,FARO,12
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_512_5241,512,5241,YUKON,33.919026,-118.334559,S -- SUB-TRANSMISSION,,CKT_2932_06200,FAIRBANKS,4
ORANGE,58,OLINDA,B1C74AB01D88D8C0E053A040810A12E1,ABK_378_5087,,OLINDA,A-BANK,ABK_378_5087,SUB_925_5813,925,5813,CAROLINA,33.910213,-117.879534,S -- SUB-TRANSMISSION,,CKT_4131_04594,DAKOTA,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_724_5594,724,5594,HASKELL,34.438598,-118.515149,S -- SUB-TRANSMISSION,,CKT_3196_02632,CAESAR,16
NORTH COAST,37,MOORPARK,B1C83FDA0C1D95B9E053A140810ACB23,ABK_324_5056,SEC_A,MOORPARK,A-BANK,ABK_324_5056,SUB_703_5569,703,5569,THOUSAND OAKS,34.187449,-118.871753,S -- SUB-TRANSMISSION,,CKT_343_19262,WHITECLIFF,16
METRO WEST,48,LIGHTHIPE,B1C74AB01D81D8C0E053A040810A12E1,ABK_356_5073,SEC_AB,LIGHTHIPE,A-BANK,ABK_356_5073,SUB_830_5711,830,5711,CARSON,33.86376,-118.216645,S -- SUB-TRANSMISSION,,CKT_1024_18010,TORSON,16
METRO WEST,25,LA FRESA,B1C74AB01D68D8C0E053A040810A12E1,ABK_300_5021,SEC_B,LA FRESA,A-BANK,ABK_300_5021,SUB_541_5268,541,5268,TOPAZ,33.827811,-118.376288,S -- SUB-TRANSMISSION,,CKT_3121_01815,BLOODSTONE,4
METRO WEST,2,ALAMITOS,B1C74AB01D46D8C0E053A040810A12E1,ABK_119_5025,,ALAMITOS,A-BANK,ABK_119_5025,SUB_912_5796,912,5796,STADIUM,33.772332,-118.100329,D -- DISTRIBUTION,,CKT_4193_02070,BOYD,12
METRO WEST,48,LIGHTHIPE,B1C74AB01D81D8C0E053A040810A12E1,ABK_356_5073,SEC_AB,LIGHTHIPE,A-BANK,ABK_356_5073,SUB_830_5711,830,5711,CARSON,33.86376,-118.216645,S -- SUB-TRANSMISSION,,CKT_83_16740,SPARTON,16
METRO EAST,40,CHINO,B1C74AB01D77D8C0E053A040810A12E1,ABK_2216_5062,SEC_C,CHINO,A-BANK,ABK_2216_5062,SUB_808_5176,808,5176,KIMBALL,33.970129,-117.618568,S -- SUB-TRANSMISSION,,CKT_44220020_05975,ENOLA,12
METRO EAST,22,WALNUT,B1C83FDA0B6095B9E053A140810ACB23,ABK_290_5014,,WALNUT,A-BANK,ABK_290_5014,SUB_461_5196,461,5196,RAILROAD,33.997056,-117.887404,S -- SUB-TRANSMISSION,,CKT_2327_04229,COWCATCHER,12
DESERT,43,DEVERS,B1C74AB01D7BD8C0E053A040810A12E1,ABK_340_5067,,DEVERS,A-BANK,ABK_340_5067,SUB_1805_8171,1805,8171,COFFEE,33.932589,-116.50521,D -- DISTRIBUTION,SUB_1613_8044,CKT_278_19787,YUBAN,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_141_8076,141,8076,SAN BERNARDINO,34.079955,-117.238467,G -- GENERATION,,CKT_28_05308,DRAGON,12
METRO EAST,40,CHINO,B1C74AB01D76D8C0E053A040810A12E1,ABK_2215_5062,SEC_A,CHINO,A-BANK,ABK_2215_5062,SUB_771_5639,771,5639,FRANCIS,34.041992,-117.723095,S -- SUB-TRANSMISSION,,CKT_2566_08253,HAZEL,12
NORTH COAST,37,MOORPARK,B1C83FDA0C1E95B9E053A140810ACB23,ABK_325_5056,SEC_C,MOORPARK,A-BANK,ABK_325_5056,SUB_655_5519,655,5519,MALIBU,34.147501,-118.761513,S -- SUB-TRANSMISSION,,CKT_2756_09455,KANAN,16
ORANGE,54,VIEJO,B1C83FDA099995B9E053A140810ACB23,ABK_1014_5083,,VIEJO,A-BANK,ABK_1014_5083,SUB_1026_8804,1026,8804,LIMESTONE,33.650439,-117.688623,S -- SUB-TRANSMISSION,,CKT_3717_03494,CHROME,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_736_5608,736,5608,CARDIFF,34.102182,-117.278074,D -- DISTRIBUTION,,CKT_2246_05410,DUMAS,12
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_1766_8265,1766,8265,WEST RIVERSIDE,34.00554,-117.39241,D -- DISTRIBUTION,SUB_1610_8042,CKT_176_19543,WINNEBAGO,12
ORANGE,52,BARRE,B1C83FDA0C2895B9E053A140810ACB23,ABK_366_5081,SEC_AB,BARRE,A-BANK,ABK_366_5081,SUB_980_5866,980,5866,MARION,33.81758,-118.027235,S -- SUB-TRANSMISSION,,CKT_4156_07638,GRETA,12
ORANGE,59,SANTIAGO,B1C74AB01D8AD8C0E053A040810A12E1,ABK_381_5088,SEC_A,SANTIAGO,A-BANK,ABK_381_5088,SUB_942_5829,942,5829,IRVINE,33.683167,-117.742226,D -- DISTRIBUTION,,CKT_3354_08276,HINES,12
ORANGE,24,JOHANNA,B3C018FE52F0775BE053A040810A3360,ABK_2231_5085,SEC_A,JOHANNA,A-BANK,ABK_2231_5085,SUB_938_5826,938,5826,CAMDEN,33.713026,-117.883496,S -- SUB-TRANSMISSION,,CKT_3319_02617,CADMIUM,12
ORANGE,24,JOHANNA,B3C018FE52F0775BE053A040810A3360,ABK_2231_5085,SEC_A,JOHANNA,A-BANK,ABK_2231_5085,SUB_974_5861,974,5861,CHESTNUT,33.733233,-117.849826,S -- SUB-TRANSMISSION,,CKT_1745_14142,PINON,12
METRO WEST,26,EL NIDO,B1C74AB01D69D8C0E053A040810A12E1,ABK_301_5023,,EL NIDO,A-BANK,ABK_301_5023,SUB_517_5244,517,5244,FELTON,33.915852,-118.361436,S -- SUB-TRANSMISSION,SUB_516_5244,CKT_434_17250,SUNDALE,4
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1649_8348,1649,8348,MORAGA,33.503844,-117.140511,D -- DISTRIBUTION,,CKT_828_00274,ALCALDE,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_798_5670,798,5670,DEL ROSA,34.149953,-117.251639,S -- SUB-TRANSMISSION,,CKT_3437_08601,HOLLY VISTA,12
DESERT,63,MIRAGE,B1C74AB01D48D8C0E053A040810A12E1,ABK_1611_8012,,MIRAGE,A-BANK,ABK_1611_8012,SUB_1796_8036,1796,8036,SANTA ROSA,33.74769,-116.391698,S -- SUB-TRANSMISSION,,CKT_61_14292,POLO,12
METRO WEST,26,EL NIDO,B1C74AB01D69D8C0E053A040810A12E1,ABK_301_5023,,EL NIDO,A-BANK,ABK_301_5023,SUB_477_5211,477,5211,INGLEWOOD,33.965663,-118.35809,S -- SUB-TRANSMISSION,,CKT_389_14580,QUEEN,4
ORANGE,24,JOHANNA,B3C018FE52F0775BE053A040810A3360,ABK_2231_5085,SEC_A,JOHANNA,A-BANK,ABK_2231_5085,SUB_974_5861,974,5861,CHESTNUT,33.733233,-117.849826,S -- SUB-TRANSMISSION,,CKT_3288_08252,HAZELNUT,12
SAN JOAQUIN,28,RECTOR,B1C74AB01D6BD8C0E053A040810A12E1,ABK_305_5033,,RECTOR,A-BANK,ABK_305_5033,SUB_589_5328,589,5328,TULARE,36.21335,-119.330406,S -- SUB-TRANSMISSION,,CKT_2469_03040,CARTMILL,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_702_5568,702,5568,LOCKHEED,34.457788,-118.580419,D -- DISTRIBUTION,,CKT_1173_13253,ORION,16
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_647_5510,647,5510,FILLMORE,34.408812,-118.921069,S -- SUB-TRANSMISSION,,CKT_2007_01170,BARRINGTON,16
RURALS,65,KRAMER,B1C74AB01D4AD8C0E053A040810A12E1,ABK_1618_5042,,KRAMER,A-BANK,ABK_1618_5042,SUB_1787_8283,1787,8283,GALE,34.859002,-116.866424,D -- DISTRIBUTION,,CKT_3240_02403,BUG,33
ORANGE,24,JOHANNA,B3C018FE52F0775BE053A040810A3360,ABK_2231_5085,SEC_A,JOHANNA,A-BANK,ABK_2231_5085,SUB_989_5875,989,5875,EDINGER,33.72683,-117.868631,D -- DISTRIBUTION,SUB_938_5826,CKT_3228_10960,MAIN ST.,4
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_1610_8042,1610,8042,CALECTRIC,34.093827,-117.317513,S -- SUB-TRANSMISSION,,CKT_1098_15615,SAD,33
METRO EAST,20,MESA,B1C74AB01D64D8C0E053A040810A12E1,ABK_284_5012,,MESA,A-BANK,ABK_284_5012,SUB_413_5138,413,5138,RAMONA,34.070055,-118.130016,S -- SUB-TRANSMISSION,,CKT_1827_19440,WILMAR,4
METRO WEST,2,ALAMITOS,B1C74AB01D46D8C0E053A040810A12E1,ABK_119_5025,,ALAMITOS,A-BANK,ABK_119_5025,SUB_912_5796,912,5796,STADIUM,33.772332,-118.100329,D -- DISTRIBUTION,,CKT_4089_10250,LAWS,12
SAN JOAQUIN,4,BIG CREEK,B1C74AB01D5AD8C0E053A040810A12E1,ABK_144_2211,,BIG CREEK 1,A-BANK,ABK_144_2211,SUB_1580_7828,1580,7828,TOLLHOUSE P.T.,37.236834,-119.156039,A -- DISTRICT POLE TOP,,CKT_932_17956,TOLLHOUSE,4
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_315_5051,315,5051,SAUGUS,34.421961,-118.575353,T -- TRANSMISSION,,CKT_311_15111,RINER,16
ORANGE,53,VILLA PARK,B1C74AB01D85D8C0E053A040810A12E1,ABK_368_5082,,VILLA PARK,A-BANK,ABK_368_5082,SUB_994_5880,994,5880,YORBA LINDA,33.888839,-117.788054,S -- SUB-TRANSMISSION,,CKT_1022_18104,TORRENT,12
DESERT,51,EL CASCO,B1C74AB01D4CD8C0E053A040810A12E1,ABK_1860_8006,,EL CASCO,A-BANK,ABK_1860_8006,SUB_1861_8006,1861,8006,EL CASCO,33.966201,-117.077399,T -- TRANSMISSION,,CKT_4813_07495,GRANNY SMITH,12
METRO WEST,2,ALAMITOS,B1C74AB01D46D8C0E053A040810A12E1,ABK_119_5025,,ALAMITOS,A-BANK,ABK_119_5025,SUB_846_5726,846,5726,HATHAWAY,33.790912,-118.142139,S -- SUB-TRANSMISSION,,CKT_3286_08200,HAVANA,12
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_501_5232,501,5232,VICTORIA,33.858648,-118.374199,S -- SUB-TRANSMISSION,,CKT_2032_00784,ARVANA,16
METRO WEST,48,LIGHTHIPE,B1C74AB01D82D8C0E053A040810A12E1,ABK_357_5073,SEC_DEF,LIGHTHIPE,A-BANK,ABK_357_5073,SUB_355_5073,355,5073,LIGHTHIPE,33.879923,-118.175506,T -- TRANSMISSION,,CKT_2384_06506,FLASK,12
DESERT,1,ETIWANDA,B1C83FDA0C2095B9E053A140810ACB23,ABK_112_5096,SEC_B,ETIWANDA,A-BANK,ABK_112_5096,SUB_796_5667,796,5667,ARCHLINE,34.120953,-117.584124,S -- SUB-TRANSMISSION,,CKT_3911_04041,CORDON,12
DESERT,43,DEVERS,B1C74AB01D7BD8C0E053A040810A12E1,ABK_340_5067,,DEVERS,A-BANK,ABK_340_5067,SUB_1807_8016,1807,8016,FARRELL,33.846034,-116.505212,S -- SUB-TRANSMISSION,,CKT_3740_06361,FEY,12
METRO EAST,32,PADUA,B1C83FDA0A9995B9E053A140810ACB23,ABK_314_5060,,PADUA,A-BANK,ABK_314_5060,SUB_313_5060,313,5060,PADUA,34.120216,-117.639058,T -- TRANSMISSION,,CKT_1859_02323,BRUNO,12
SAN JOAQUIN,28,RECTOR,B1C74AB01D6BD8C0E053A040810A12E1,ABK_305_5033,,RECTOR,A-BANK,ABK_305_5033,SUB_573_5315,573,5315,LAUREL,36.239848,-119.47522,S -- SUB-TRANSMISSION,,CKT_2340_10500,LINDER,12
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_497_5229,497,5229,MOBILOIL,33.8573,-118.332547,C -- CUSTOMER,,CKT_2739_09806,KIRSOP,12
METRO EAST,32,PADUA,B1C83FDA0A9995B9E053A140810ACB23,ABK_314_5060,,PADUA,A-BANK,ABK_314_5060,SUB_762_5631,762,5631,SAN ANTONIO,34.092952,-117.697592,S -- SUB-TRANSMISSION,,CKT_2630_02579,CABLE,12
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_1625_8089,1625,8089,MAYBERRY,33.736431,-116.919962,S -- SUB-TRANSMISSION,,CKT_1236_18251,TUDOR,12
SAN JOAQUIN,29,SPRINGVILLE,B1C83FDA093395B9E053A140810ACB23,ABK_306_5034,,SPRINGVILLE,A-BANK,ABK_306_5034,SUB_587_5327,587,5327,TIPTON,36.051822,-119.304409,S -- SUB-TRANSMISSION,,CKT_382_14560,QUAIL,12
ORANGE,59,SANTIAGO,B1C74AB01D89D8C0E053A040810A12E1,ABK_380_5088,SEC_C,SANTIAGO,A-BANK,ABK_380_5088,SUB_995_5887,995,5887,BORREGO,33.597636,-117.74896,S -- SUB-TRANSMISSION,,CKT_3424_08424,HIGO,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_798_5670,798,5670,DEL ROSA,34.149953,-117.251639,S -- SUB-TRANSMISSION,,CKT_5099_03002,CARPENTER,12
DESERT,63,MIRAGE,B1C74AB01D48D8C0E053A040810A12E1,ABK_1611_8012,,MIRAGE,A-BANK,ABK_1611_8012,SUB_1796_8036,1796,8036,SANTA ROSA,33.74769,-116.391698,S -- SUB-TRANSMISSION,,CKT_453_14035,PHYSICIAN,12
ORANGE,58,OLINDA,B1C74AB01D88D8C0E053A040810A12E1,ABK_378_5087,,OLINDA,A-BANK,ABK_378_5087,SUB_925_5813,925,5813,CAROLINA,33.910213,-117.879534,S -- SUB-TRANSMISSION,,CKT_4803_11326,MASSACHUSETTS,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_708_5576,708,5576,NEWHALL,34.379143,-118.559203,S -- SUB-TRANSMISSION,,CKT_3136_11432,MCBEAN,16
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_858_5738,858,5738,LOS CERRITOS,33.811301,-118.190523,S -- SUB-TRANSMISSION,SUB_857_5738,CKT_3920_04103,CORRINE,4
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_499_5231,499,5231,SANTA MONICA,34.01716,-118.488177,S -- SUB-TRANSMISSION,,CKT_1639_14040,PICKERING,4
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_748_8093,748,8093,SHANDIN,34.169853,-117.330465,S -- SUB-TRANSMISSION,,CKT_5296_02966,CARMELITA,12
METRO WEST,49,LAGUNA BELL,B1C74AB01D83D8C0E053A040810A12E1,ABK_360_5074,SEC_A,LAGUNA BELL,A-BANK,ABK_360_5074,SUB_833_5714,833,5714,CUDAHY,33.963676,-118.194344,S -- SUB-TRANSMISSION,,CKT_5787_06551,FLORENCE,16
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_1150_5287,1150,5287,SONY,34.015277,-118.401716,C -- CUSTOMER,,CKT_1797_21042,SONY 2,16
ORANGE,58,OLINDA,B1C74AB01D88D8C0E053A040810A12E1,ABK_378_5087,,OLINDA,A-BANK,ABK_378_5087,SUB_944_5832,944,5832,LA HABRA,33.924923,-117.933747,S -- SUB-TRANSMISSION,,CKT_4006_07100,GASTON,12
NORTH COAST,35,SANTA CLARA,B1C74AB01D73D8C0E053A040810A12E1,ABK_318_5053,,SANTA CLARA,A-BANK,ABK_318_5053,SUB_670_5534,670,5534,SATICOY,34.300548,-119.166776,S -- SUB-TRANSMISSION,,CKT_2881_11015,MALOY,16
NORTH COAST,36,GOLETA,B1C74AB01D74D8C0E053A040810A12E1,ABK_321_5055,,GOLETA,A-BANK,ABK_321_5055,SUB_1490_7585,1490,7585,NOGAL P.T.,34.43724984,-119.7716389,D -- DISTRIBUTION,SUB_715_5585,CKT_949_12772,NOGAL,4
RURALS,66,VICTOR,B1C74AB01D4BD8C0E053A040810A12E1,ABK_1622_8049,,VICTOR,A-BANK,ABK_1622_8049,SUB_1829_8000,1829,8000,ROADWAY,34.576184,-117.41321,D -- DISTRIBUTION,,CKT_67513697_17906,TIPPER,12
METRO WEST,56,DEL AMO,B1C74AB01D50D8C0E053A040810A12E1,ABK_2034_5075,SEC_A,DEL AMO,A-BANK,ABK_2034_5075,SUB_853_5733,853,5733,LAKEWOOD,33.830156,-118.12469,D -- DISTRIBUTION,,CKT_1549_16355,SHIPWAY,4
SAN JOAQUIN,30,VESTAL,B1C74AB01D6CD8C0E053A040810A12E1,ABK_308_5035,,VESTAL,A-BANK,ABK_308_5035,SUB_578_5319,578,5319,MARIPOSA,35.805443,-119.160476,S -- SUB-TRANSMISSION,,CKT_2349_10070,LANZA,12
METRO WEST,56,DEL AMO,B1C83FDA0C2195B9E053A140810ACB23,ABK_2035_5075,SEC_C,DEL AMO,A-BANK,ABK_2035_5075,SUB_946_5834,946,5834,LA MIRADA,33.888664,-118.014238,S -- SUB-TRANSMISSION,,CKT_4197_04692,DART,12
METRO WEST,25,LA FRESA,B1C74AB01D68D8C0E053A040810A12E1,ABK_300_5021,SEC_B,LA FRESA,A-BANK,ABK_300_5021,SUB_299_5021,299,5021,LA FRESA,33.869533,-118.333371,T -- TRANSMISSION,,CKT_508_14620,RADIATOR,16
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_1680_8164,1680,8164,HEMET,33.746882,-116.975678,D -- DISTRIBUTION,SUB_1802_8038,CKT_3455_11627,MELVERE,12
DESERT,43,DEVERS,B1C74AB01D7BD8C0E053A040810A12E1,ABK_340_5067,,DEVERS,A-BANK,ABK_340_5067,SUB_1805_8171,1805,8171,COFFEE,33.932589,-116.50521,D -- DISTRIBUTION,SUB_1613_8044,CKT_4049_01807,BLEND,12
ORANGE,59,SANTIAGO,B1C74AB01D8AD8C0E053A040810A12E1,ABK_381_5088,SEC_A,SANTIAGO,A-BANK,ABK_381_5088,SUB_942_5829,942,5829,IRVINE,33.683167,-117.742226,D -- DISTRIBUTION,,CKT_14499_07566,GREAT PARK,12
SAN JOAQUIN,30,VESTAL,B1C74AB01D6CD8C0E053A040810A12E1,ABK_308_5035,,VESTAL,A-BANK,ABK_308_5035,SUB_606_5347,606,5347,ISABELLA,35.632712,-118.478144,S -- SUB-TRANSMISSION,,CKT_14611_06530,FLYCATCHER,12
SAN JOAQUIN,29,SPRINGVILLE,B1C83FDA093395B9E053A140810ACB23,ABK_306_5034,,SPRINGVILLE,A-BANK,ABK_306_5034,SUB_583_5323,583,5323,PORTERVILLE,36.067252,-119.034706,S -- SUB-TRANSMISSION,,CKT_2361_02510,BURTON,12
METRO EAST,19,EAGLE ROCK,B1C74AB01D63D8C0E053A040810A12E1,ABK_283_5011,,EAGLE ROCK,A-BANK,ABK_283_5011,SUB_474_5208,474,5208,FAIRFAX,34.089985,-118.360851,S -- SUB-TRANSMISSION,SUB_473_5208,CKT_2149209_04330,CRESCENT,4
METRO EAST,22,WALNUT,B1C83FDA0B6095B9E053A140810ACB23,ABK_290_5014,,WALNUT,A-BANK,ABK_290_5014,SUB_454_5186,454,5186,CORTEZ,34.092491,-117.879562,S -- SUB-TRANSMISSION,,CKT_730_00022,ABIGAIL,12
METRO WEST,25,LA FRESA,B1C74AB01D68D8C0E053A040810A12E1,ABK_300_5021,SEC_B,LA FRESA,A-BANK,ABK_300_5021,SUB_542_5269,542,5269,TORRANCE,33.829862,-118.344488,S -- SUB-TRANSMISSION,,CKT_657_14775,REDGUM,16
ORANGE,58,OLINDA,B1C74AB01D88D8C0E053A040810A12E1,ABK_378_5087,,OLINDA,A-BANK,ABK_378_5087,SUB_944_5832,944,5832,LA HABRA,33.924923,-117.933747,S -- SUB-TRANSMISSION,,CKT_4280_04960,DEODARA,12
METRO WEST,55,CENTER,B1C74AB01D86D8C0E053A040810A12E1,ABK_369_5084,SEC_B,CENTER,A-BANK,ABK_369_5084,SUB_1000_5886,1000,5886,PIONEER,33.915515,-118.08127,S -- SUB-TRANSMISSION,SUB_999_5886,CKT_3668_06170,EXCELSIOR,4
METRO EAST,40,CHINO,B1C74AB01D76D8C0E053A040810A12E1,ABK_2215_5062,SEC_A,CHINO,A-BANK,ABK_2215_5062,SUB_330_5062,330,5062,CHINO,33.998213,-117.680179,T -- TRANSMISSION,,CKT_1880_19785,YOUNKIN,12
DESERT,1,ETIWANDA,B1C74AB01D45D8C0E053A040810A12E1,ABK_111_5096,SEC_A,ETIWANDA,A-BANK,ABK_111_5096,SUB_743_5615,743,5615,DECLEZ,34.077996,-117.488159,S -- SUB-TRANSMISSION,,CKT_2366_03540,CITROW,12
SAN JOAQUIN,28,RECTOR,B1C74AB01D6BD8C0E053A040810A12E1,ABK_305_5033,,RECTOR,A-BANK,ABK_305_5033,SUB_574_5316,574,5316,LEMON COVE,36.386732,-119.026294,S -- SUB-TRANSMISSION,,CKT_2341_08640,HOMER,12
METRO WEST,49,LAGUNA BELL,B1C74AB01D84D8C0E053A040810A12E1,ABK_361_5074,SEC_C,LAGUNA BELL,A-BANK,ABK_361_5074,SUB_859_5739,859,5739,RANDOLPH,33.982711,-118.205503,S -- SUB-TRANSMISSION,,CKT_3255_05071,DICKERSON,16
