CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,BUS_1005,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7949658,-13.5324938,0.8324362,-132.2305543,0.8244343,105.6669167,31.3757324,-38.5097851,33.4838084,-156.5998441,29.7358521,81.9148536
CKT_4799_01085,BUS_1195,0.0692840,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0311961,0.0135991,,,,,,,,,,,0.8590776,106.0306942,,,,,990.3176151,82.4772930
CKT_4799_01085,BUS_308,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8249093,-13.6277592,,,,,3.7063871,-37.2428777,,,,
CKT_4799_01085,BUS_351,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8669989,-132.0672678,,,,,0.0000000,0.0000000,,
CKT_4799_01085,BUS_1095,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.9364271,-3.3294708,0.9493048,-123.0762839,0.9438000,116.3361589,0.0090674,-0.9857742,0.0090674,179.0142242,0.0000000,0.0000000
CKT_4799_01085,BUS_334,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8632343,-132.3741917,,,,,0.0000000,0.0000000,,
CKT_4799_01085,BUS_232,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8301060,-132.4216477,,,,,15.4494540,-156.0219012,,
CKT_4799_01085,BUS_310,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8316322,-132.2959614,,,,,7.1407524,-155.8470469,,
CKT_4799_01085,BUS_955,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.9493119,-123.0762553,0.9437983,116.3361282,,,0.0921790,-121.2401321,0.0921790,58.7598663
CKT_4799_01085,BUS_848,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8048275,-12.7124397,0.8457363,-131.2789546,0.8297607,106.1530122,0.0000000,0.0000000,32.0604615,-155.5586513,0.0000000,0.0000000
CKT_4799_01085,BUS_986,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7939328,-13.6212878,0.8317681,-132.2858621,0.8242135,105.6483928,19.6629489,-37.2149311,0.0000000,0.0000000,0.0000000,0.0000000
