CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,-99999942735338,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.7802288,119.9411764,,,,,707.1864505,96.7866563
CKT_4799_01085,42761931,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0300138,119.9842046,,,,,0.0,40.870829
CKT_4799_01085,58768060,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0300434,119.98536,,,,,0.0,143.6876505
CKT_4799_01085,165791327,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300897,-0.0148008,,,,,0.0,157.490178,,,,
CKT_4799_01085,164505638,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0300111,119.985954,,,,,0.0,-45.0
CKT_4799_01085,156967699,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300848,-0.0148253,1.0301055,-120.0139876,1.0300843,119.9851774,2e-07,26.5650512,2e-07,63.4349962,2e-07,150.2551187
CKT_4799_01085,295603015,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046503,,,1.0300299,119.9953454,1.2e-06,-126.1069631,,,2.6e-06,-69.146468
CKT_4799_01085,42734118,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029966,-0.0140081,,,,,0.0,174.2055942,,,,
CKT_4799_01085,42710595,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300851,-0.0148279,1.0301057,-120.0139896,1.0300844,119.9851762,2e-07,-45.7848246,0.0,-26.5650512,1e-07,-70.3461759
CKT_4799_01085,42710338,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300872,-0.0144005,1.0301084,-120.0135478,1.0300856,119.9855801,1e-07,116.5650512,1e-07,26.5650511,0.0,180.0
CKT_4799_01085,42734424,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300288,-0.0155247,1.0300477,-120.0147551,1.0300344,119.9844938,0.0,116.5650511,0.0,-76.8835638,0.0,90.0
CKT_4799_01085,296014810,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046503,,,1.0300299,119.9953454,1.2e-06,2.6025622,,,1.1e-06,91.4320962
CKT_4799_01085,-99999942711893,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7815874,-0.0384791,,,,,474.1122572,-27.8170017,,,,
CKT_4799_01085,309071978,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046502,1.0300371,-120.0043825,,,2e-07,7.1250163,0.0,180.0,,
CKT_4799_01085,287568822,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046503,1.0300371,-120.0043822,,,4e-07,-90.0,8e-07,-90.0,,
CKT_4799_01085,58786995,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299701,-0.0137174,,,,,0.0,179.9847356,,,,
CKT_4799_01085,176736426,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029995,-0.0160012,,,,,0.0,-180.0,,,,
CKT_4799_01085,295358406,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046502,1.0300371,-120.0043822,,,3.3e-06,-169.5355408,9e-07,88.8411222,,
CKT_4799_01085,264804729,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046499,1.0300371,-120.0043819,1.0300299,119.9953457,0.0,-0.0,0.0,14.0362435,0.0,-0.0
CKT_4799_01085,42808516,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300833,-0.014909,,,,,0.0,-156.8014095,,,,
CKT_4799_01085,165791328,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300897,-0.0148008,,,,,0.0,157.490178,,,,
CKT_4799_01085,-99999942737664,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.781477,119.9608509,,,,,493.5633505,92.1805352
